ticket_serial,match_id,seat_number,price,status,stadium_serial,home_team,away_team,stadium_id,match_date,name,city,capacity
T5565,12,Section-5-Row-10-Seat-17,300,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5566,12,Section-1-Row-1-Seat-10,150,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5567,12,Section-5-Row-3-Seat-4,150,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5568,12,Section-5-Row-9-Seat-8,200,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5569,12,Section-2-Row-10-Seat-9,250,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5570,12,Section-2-Row-6-Seat-11,300,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5571,12,Section-3-Row-7-Seat-20,150,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5572,12,Section-4-Row-3-Seat-13,300,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5573,12,Section-4-Row-3-Seat-15,200,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5574,12,Section-3-Row-4-Seat-14,250,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5575,12,Section-5-Row-9-Seat-20,150,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5576,12,Section-5-Row-9-Seat-20,300,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5577,12,Section-2-Row-4-Seat-19,300,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5578,12,Section-2-Row-5-Seat-13,200,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5579,12,Section-5-Row-6-Seat-14,300,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5580,12,Section-2-Row-3-Seat-19,150,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5581,12,Section-4-Row-9-Seat-6,200,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5582,12,Section-3-Row-8-Seat-6,250,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5583,12,Section-5-Row-7-Seat-10,200,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5584,12,Section-5-Row-7-Seat-1,300,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5585,12,Section-1-Row-7-Seat-19,150,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5586,12,Section-3-Row-3-Seat-5,200,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5587,12,Section-3-Row-5-Seat-4,200,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5588,12,Section-4-Row-6-Seat-6,150,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5589,12,Section-1-Row-6-Seat-13,250,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5590,12,Section-4-Row-5-Seat-7,300,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5591,12,Section-2-Row-5-Seat-5,150,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5592,12,Section-5-Row-9-Seat-15,200,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5593,12,Section-5-Row-10-Seat-17,200,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5594,12,Section-1-Row-10-Seat-9,250,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5595,12,Section-5-Row-7-Seat-11,150,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5596,12,Section-2-Row-10-Seat-4,200,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5597,12,Section-3-Row-3-Seat-11,200,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5598,12,Section-4-Row-2-Seat-15,300,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5599,12,Section-5-Row-5-Seat-2,200,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5600,12,Section-1-Row-8-Seat-20,200,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5601,13,Section-4-Row-2-Seat-5,200,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5602,13,Section-3-Row-5-Seat-6,300,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5603,13,Section-2-Row-6-Seat-10,300,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5604,13,Section-3-Row-1-Seat-7,200,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5605,13,Section-2-Row-10-Seat-15,150,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5606,13,Section-3-Row-8-Seat-6,150,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5607,13,Section-3-Row-5-Seat-17,250,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5608,13,Section-1-Row-10-Seat-11,300,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5609,13,Section-1-Row-8-Seat-9,150,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5610,13,Section-4-Row-4-Seat-11,300,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5611,13,Section-1-Row-10-Seat-17,250,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5612,13,Section-1-Row-2-Seat-18,200,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5613,13,Section-5-Row-1-Seat-17,250,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5614,13,Section-3-Row-10-Seat-18,200,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5615,13,Section-5-Row-9-Seat-13,200,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5616,13,Section-4-Row-2-Seat-4,200,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5617,13,Section-2-Row-6-Seat-7,300,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5618,13,Section-4-Row-4-Seat-1,250,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5619,13,Section-4-Row-1-Seat-8,250,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5620,13,Section-3-Row-3-Seat-20,150,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5621,13,Section-5-Row-4-Seat-5,150,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5622,13,Section-3-Row-1-Seat-5,250,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5623,13,Section-3-Row-1-Seat-16,200,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5624,13,Section-4-Row-3-Seat-12,250,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5625,13,Section-1-Row-5-Seat-14,300,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5626,13,Section-4-Row-3-Seat-6,150,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5627,13,Section-5-Row-7-Seat-13,300,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5628,13,Section-1-Row-1-Seat-20,200,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5629,13,Section-4-Row-10-Seat-11,300,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5630,13,Section-5-Row-10-Seat-13,150,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5631,13,Section-1-Row-8-Seat-11,300,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5632,13,Section-5-Row-5-Seat-9,300,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5633,13,Section-4-Row-5-Seat-19,250,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5634,13,Section-2-Row-1-Seat-17,300,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5635,13,Section-4-Row-4-Seat-13,250,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5636,13,Section-4-Row-4-Seat-17,150,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5637,13,Section-2-Row-6-Seat-14,200,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5638,13,Section-5-Row-5-Seat-1,250,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5639,13,Section-3-Row-9-Seat-14,300,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5640,13,Section-5-Row-1-Seat-8,250,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5641,13,Section-3-Row-5-Seat-11,300,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5642,13,Section-5-Row-4-Seat-6,150,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5643,13,Section-2-Row-9-Seat-18,300,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5644,13,Section-5-Row-8-Seat-18,250,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5645,13,Section-4-Row-5-Seat-18,150,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5646,13,Section-3-Row-6-Seat-11,150,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5647,13,Section-1-Row-10-Seat-18,200,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5648,13,Section-4-Row-2-Seat-4,150,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5649,13,Section-4-Row-4-Seat-12,300,sold,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5650,13,Section-4-Row-1-Seat-6,150,available,S1003,Japan,Morocco,3,2034-06-10 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5651,14,Section-2-Row-5-Seat-12,300,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5652,14,Section-4-Row-1-Seat-13,200,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5653,14,Section-5-Row-1-Seat-9,200,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5654,14,Section-3-Row-3-Seat-14,300,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5655,14,Section-1-Row-10-Seat-8,200,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5656,14,Section-4-Row-8-Seat-13,250,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5657,14,Section-3-Row-6-Seat-17,300,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5658,14,Section-5-Row-6-Seat-16,300,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5659,14,Section-2-Row-6-Seat-8,300,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5660,14,Section-2-Row-1-Seat-2,200,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5661,14,Section-1-Row-2-Seat-13,300,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5662,14,Section-4-Row-4-Seat-18,150,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5663,14,Section-1-Row-1-Seat-18,250,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5664,14,Section-1-Row-8-Seat-14,300,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5665,14,Section-1-Row-3-Seat-5,250,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5666,14,Section-5-Row-2-Seat-8,150,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5667,14,Section-2-Row-8-Seat-15,200,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5668,14,Section-5-Row-2-Seat-12,250,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5669,14,Section-3-Row-4-Seat-8,250,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5670,14,Section-4-Row-2-Seat-3,300,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5671,14,Section-5-Row-3-Seat-20,200,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5672,14,Section-5-Row-9-Seat-12,300,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5673,14,Section-3-Row-10-Seat-14,150,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5674,14,Section-3-Row-2-Seat-3,150,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5675,14,Section-3-Row-1-Seat-8,150,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5676,14,Section-1-Row-8-Seat-20,200,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5677,14,Section-2-Row-4-Seat-11,250,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5678,14,Section-3-Row-3-Seat-20,300,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5679,14,Section-3-Row-8-Seat-20,150,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5680,14,Section-3-Row-3-Seat-9,150,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5681,14,Section-3-Row-3-Seat-13,300,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5682,14,Section-3-Row-10-Seat-20,250,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5683,14,Section-2-Row-5-Seat-13,300,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5684,14,Section-2-Row-4-Seat-7,300,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5685,14,Section-2-Row-8-Seat-13,300,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5686,14,Section-3-Row-9-Seat-12,150,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5687,14,Section-4-Row-2-Seat-13,300,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5688,14,Section-2-Row-1-Seat-13,250,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5689,14,Section-5-Row-1-Seat-13,200,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5690,14,Section-2-Row-2-Seat-16,300,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5691,14,Section-1-Row-9-Seat-9,250,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5692,14,Section-3-Row-2-Seat-4,250,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5693,14,Section-4-Row-3-Seat-6,200,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5694,14,Section-2-Row-8-Seat-1,300,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5695,14,Section-5-Row-10-Seat-4,300,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5696,14,Section-1-Row-9-Seat-12,250,available,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5697,14,Section-3-Row-4-Seat-14,300,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5698,14,Section-4-Row-10-Seat-18,300,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5699,14,Section-1-Row-5-Seat-2,200,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5700,14,Section-3-Row-9-Seat-15,300,sold,S1002,South Korea,England,2,2034-06-27 00:00,King Abdullah Sports City,Jeddah,62345
T5701,15,Section-1-Row-9-Seat-20,250,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5702,15,Section-2-Row-9-Seat-19,200,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5703,15,Section-5-Row-5-Seat-4,200,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5704,15,Section-4-Row-4-Seat-9,250,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5705,15,Section-5-Row-2-Seat-7,250,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5706,15,Section-5-Row-7-Seat-8,300,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5707,15,Section-5-Row-8-Seat-3,150,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5708,15,Section-5-Row-10-Seat-10,200,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5709,15,Section-5-Row-7-Seat-17,150,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5710,15,Section-1-Row-1-Seat-17,150,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5711,15,Section-2-Row-9-Seat-12,200,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5712,15,Section-4-Row-10-Seat-1,200,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5713,15,Section-4-Row-5-Seat-8,150,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5714,15,Section-3-Row-10-Seat-4,300,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5715,15,Section-3-Row-10-Seat-17,300,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5716,15,Section-2-Row-7-Seat-4,200,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5717,15,Section-5-Row-7-Seat-18,250,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5718,15,Section-3-Row-2-Seat-8,150,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5719,15,Section-3-Row-10-Seat-4,200,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5720,15,Section-3-Row-7-Seat-6,200,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5721,15,Section-1-Row-9-Seat-2,250,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5722,15,Section-3-Row-10-Seat-1,250,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5723,15,Section-4-Row-9-Seat-19,150,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5724,15,Section-5-Row-3-Seat-9,150,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5725,15,Section-4-Row-10-Seat-8,150,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5726,15,Section-3-Row-10-Seat-15,200,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5727,15,Section-1-Row-8-Seat-6,300,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5728,15,Section-1-Row-10-Seat-4,150,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5729,15,Section-5-Row-6-Seat-16,150,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5730,15,Section-5-Row-2-Seat-8,200,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5731,15,Section-1-Row-7-Seat-7,250,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5732,15,Section-3-Row-2-Seat-2,150,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5733,15,Section-2-Row-9-Seat-2,200,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5734,15,Section-2-Row-2-Seat-9,300,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5735,15,Section-4-Row-8-Seat-14,150,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5736,15,Section-3-Row-8-Seat-14,300,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5737,15,Section-1-Row-10-Seat-4,300,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5738,15,Section-3-Row-9-Seat-19,250,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5739,15,Section-4-Row-5-Seat-17,250,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5740,15,Section-4-Row-1-Seat-7,300,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5741,15,Section-4-Row-8-Seat-7,300,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5742,15,Section-2-Row-3-Seat-9,200,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5743,15,Section-2-Row-2-Seat-5,150,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5744,15,Section-2-Row-4-Seat-14,300,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5745,15,Section-4-Row-3-Seat-9,150,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5746,15,Section-3-Row-1-Seat-16,150,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5747,15,Section-3-Row-6-Seat-18,200,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5748,15,Section-2-Row-4-Seat-18,150,sold,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
T5749,15,Section-3-Row-8-Seat-17,150,available,S1002,Germany,Brazil,2,2034-07-05 00:00,King Abdullah Sports City,Jeddah,62345
